155	The Dark Knight	7/16/08	18,28,80,53	en	en,zh	185000000	1004558444	152	187.322927	8.2
14160	Up	5/13/09	16,35,10751,12	en	en	175000000	735099082	96	92.201962	7.7
15512	Monsters vs Aliens	3/19/09	16,10751,12,878	en	en	175000000	381509870	94	36.167578	6
1726	Iron Man	4/30/08	28,878,12	en	en,fa,ur,ar	140000000	585174222	126	120.725053	7.4
44826	Hugo	11/22/11	12,18,10751	en	en	170000000	185770160	126	32.319043	7
8487	Wild Wild West	6/29/99	28,12,35,878,37	en	en	170000000	222104681	106	40.748915	5.1
1735	The Mummy: Tomb of the Dragon Emperor	7/1/08	12,28,14	en	en,zh,sa	145000000	401128639	112	60.034162	5.2
297761	Suicide Squad	8/2/16	28,12,80,14,878	en	en	175000000	745000000	123	90.23792	5.9
2698	Evan Almighty	6/9/07	14,35,10751	en	en	175000000	173000000	96	27.082182	5.3
137113	Edge of Tomorrow	5/27/14	28,878	en	en	178000000	370541256	113	79.456485	7.6
9804	Waterworld	7/28/95	12,28	en	en,de,es	175000000	264218220	135	44.640292	5.9
14869	G.I. Joe: The Rise of Cobra	8/4/09	12,28,53,878	en	en,fr,gd	175000000	302469017	118	32.852443	5.6
150540	Inside Out	6/9/15	18,35,16,10751	en	en	175000000	857611174	94	128.655964	8
278927	The Jungle Book	4/7/16	10751,12,18,14	en	en	175000000	966550600	106	94.199316	6.7
10138	Iron Man 2	4/28/10	12,28,878	en	en,ru,fr	200000000	623933331	124	77.300194	6.6
58595	Snow White and the Huntsman	5/30/12	12,14,18	en	en	170000000	396600000	127	77.178973	5.8
102651	Maleficent	5/28/14	14,12,28,10751,10749	en	en	180000000	758539785	97	110.620647	7
119450	Dawn of the Planet of the Apes	6/26/14	878,28,18,53	en	en	170000000	710644566	130	243.791743	7.3
79698	The Lovers	2/13/15	28,12,878,10749	en	en	27000000	0	109	2.418535	4.8
64686	47 Ronin	12/6/13	18,28,12,14	en	en,ja	175000000	150962475	119	41.796339	5.9
100402	Captain America: The Winter Soldier	3/20/14	28,12,878	en	en	170000000	714766572	136	72.225265	7.6
10192	Shrek Forever After	5/16/10	35,12,14,16,10751	en	en	165000000	752600867	93	44.041186	6
158852	Tomorrowland	5/19/15	12,10751,9648,878	en	en	190000000	209154322	130	130.311355	6.2
177572	Big Hero 6	10/24/14	12,10751,16,28,35	en	en	165000000	652105443	102	203.73459	7.8
82690	Wreck-It Ralph	11/1/12	10751,16,35,12	en	en	165000000	471222889	108	62.341073	7.1
5255	The Polar Express	11/10/04	12,16,10751,14	en	en	165000000	305875730	100	47.323228	6.4
47933	Independence Day: Resurgence	6/22/16	28,12,878	en	en	165000000	389681935	120	48.775723	4.9
10191	How to Train Your Dragon	3/5/10	14,12,16,10751	en	en	165000000	494878759	98	67.263269	7.5
296	Terminator 3: Rise of the Machines	7/2/03	28,53,878	en	en	200000000	435000000	109	69.405188	5.9
118340	Guardians of the Galaxy	7/30/14	28,878,12	en	en	170000000	773328629	121	481.098624	7.9
157336	Interstellar	11/5/14	12,18,878	en	en	165000000	675120017	169	724.247784	8.1
27205	Inception	7/14/10	28,53,878,9648,12	en	en,ja,fr	160000000	825532764	148	167.58371	8.1
315011	Shin Godzilla	7/29/16	28,12,18,27,878	ja	it,de,en,ja	15000000	77000000	120	9.476999	6.5
49051	The Hobbit: An Unexpected Journey	11/26/12	12,14,28	en	en	250000000	1021103568	169	108.849621	7
9799	The Fast and the Furious	6/22/01	28,80,53	en	en	38000000	207283925	106	6.909942	6.6
4922	The Curious Case of Benjamin Button	11/24/08	14,18,53,9648,10749	en	en	150000000	333932083	166	60.269279	7.3
49538	X-Men: First Class	5/24/11	28,878,12	en	de,en,es,fr,ru	160000000	353624124	132	3.195174	7.1
131634	The Hunger Games: Mockingjay - Part 2	11/18/15	28,12,878	en	en	160000000	653428261	137	127.284427	6.6
27022	The Sorcerer's Apprentice	7/13/10	14,12,28,35,18	en	en	150000000	215283742	109	35.580815	5.8
503	Poseidon	5/12/06	12,28,18,53	en	en,es	160000000	181674817	99	21.133748	5.5
241259	Alice Through the Looking Glass	5/25/16	14	en	en	170000000	299370084	113	56.268916	6.5
810	Shrek the Third	5/17/07	14,12,16,35,10751	en	fr	160000000	798958165	93	42.986467	6
68735	Warcraft	5/25/16	28,12,14	en	en	160000000	433677183	123	63.148529	6.3
87101	Terminator Genisys	6/23/15	878,28,53,12	en	en	155000000	440603537	126	202.042635	5.8
10140	The Chronicles of Narnia: The Voyage of the Dawn Treader	8/13/10	12,10751,14	en	en	155000000	415686217	113	49.661984	6.2
676	Pearl Harbor	5/21/01	36,10749,10752	en	fr,en,ja	140000000	449220945	183	34.20669	6.6
1858	Transformers	6/27/07	12,878,28	en	es,en	150000000	709709780	144	25.468493	6.6
1966	Alexander	11/21/04	10752,36,28,12,18,10749	en	en	155000000	167298192	175	39.019229	5.6
675	Harry Potter and the Order of the Phoenix	6/28/07	12,14,10751,9648	en	en	150000000	938212738	138	78.144395	7.4
674	Harry Potter and the Goblet of Fire	11/5/05	12,14,10751	en	en,fr	150000000	895921036	157	101.250416	7.5
8960	Hancock	7/1/08	14,28	en	en,ja	150000000	624029371	92	56.758411	6.2
6479	I Am Legend	12/14/07	18,27,28,53,878	en	en	150000000	585349010	101	70.867401	6.9
118	Charlie and the Chocolate Factory	7/13/05	12,35,10751,14	en	en	150000000	474968763	115	53.905592	6.7
2062	Ratatouille	6/22/07	16,35,10751,14	en	en	150000000	623722818	111	65.677399	7.5
272	Batman Begins	6/10/05	28,80,18	en	en,ur,zh	150000000	374218673	140	115.040024	7.5
10527	Madagascar: Escape 2 Africa	10/30/08	10751,16	en	en,it,th	150000000	603900354	89	44.141021	6.2
18360	Night at the Museum: Battle of the Smithsonian	5/20/09	12,14,28,35,10751	en	en	150000000	413106170	105	81.781591	5.9
2080	X-Men Origins: Wolverine	4/28/09	12,28,53,878	en	en	150000000	373062864	107	5.954334	6.2
605	The Matrix Revolutions	11/5/03	12,28,53,878	en	en,fr	150000000	424988211	129	73.313918	6.4
109445	Frozen	11/27/13	16,12,10751	en	en	150000000	1274219009	102	165.125366	7.3
604	The Matrix Reloaded	5/15/03	12,28,53,878	en	en	150000000	738599701	138	70.78591	6.7
76338	Thor: The Dark World	10/29/13	28,12,14	en	en	170000000	644571402	112	99.499595	6.8
76341	Mad Max: Fury Road	5/13/15	28,12,878,53	en	en	150000000	378858340	120	434.278564	7.2
13448	Angels & Demons	5/13/09	53,9648	en	en,it,la,fr,de,zh	150000000	356613439	138	67.447636	6.5
10195	Thor	4/21/11	12,14,28	en	en	150000000	449326618	115	86.493424	6.6
13053	Bolt	11/21/08	16,10751,12,35	en	en	150000000	309979994	98	41.845878	6.3
19585	G-Force	7/21/09	14,28,12,10751,35	en	en	150000000	292817841	88	26.710398	5.1
57165	Wrath of the Titans	3/27/12	12	en	en	150000000	301000000	99	44.927635	5.5
62213	Dark Shadows	5/8/12	35,14	en	en	150000000	245527149	113	50.306728	5.7
177677	Mission: Impossible - Rogue Nation	7/23/15	28,12,53	en	de,en,sv	150000000	682330139	131	114.522237	7.1
7978	The Wolfman	2/11/10	18,27,53	en	en	150000000	0	102	21.214571	5.5
5559	Bee Movie	10/28/07	10751,16,12,35	en	en	150000000	287594577	91	29.332905	5.7
49444	Kung Fu Panda 2	5/25/11	16,10751	en	en	150000000	665692281	91	51.247321	6.7
10196	The Last Airbender	6/30/10	28,12,10751,14	en	en	150000000	318502923	103	33.769336	4.7
956	Mission: Impossible III	5/3/06	12,28,53	en	de,en,it,zh,cs,cn	150000000	397850012	126	63.079003	6.5
117251	White House Down	6/27/13	28,18,53	en	en	150000000	205366737	131	39.004588	6.4
50321	Mars Needs Moms	3/9/11	12,16,10751	en	en	150000000	38992758	88	12.362599	5.5
11619	Flushed Away	10/22/06	12,16,35,10751	en	en	149000000	64459316	85	22.550135	6
266647	Pan	9/24/15	12,10751,14	en	en	150000000	128388320	111	48.03528	5.9
82703	Mr. Peabody & Sherman	2/7/14	16,12,10751	en	en	145000000	272912430	92	38.73494	6.7
652	Troy	5/13/04	12,18,10752	en	en	175000000	497409852	163	66.803149	6.9
80321	Madagascar 3: Europe's Most Wanted	6/6/12	16,10751	en	en,es,th	145000000	746921274	93	44.989192	6.4
36669	Die Another Day	11/17/02	12,28,53	en	en,ko,cn,de,es,is,it	140000000	431971116	133	54.159392	5.8
43074	Ghostbusters	7/14/16	28,14,35	en	en	144000000	229147509	116	66.21806	5.3
95	Armageddon	7/1/98	28,53,878,12	en	en,ru	140000000	553799566	151	58.485967	6.4
608	Men in Black II	7/3/02	28,12,35,878	en	en	140000000	441818803	88	91.332849	6
2310	Beowulf	11/5/07	12,28,16	en	en	70000000	195735876	115	35.601665	5.5
140300	Kung Fu Panda 3	1/23/16	28,12,16,35,10751	en	en	145000000	521170825	95	56.747978	6.7
56292	Mission: Impossible - Ghost Protocol	12/7/11	28,53,12	en	en,ru,fr,ar,sv	145000000	694713380	133	77.77477	6.8
81188	Rise of the Guardians	11/21/12	14,16,10751	en	fr,en	145000000	306941670	97	61.788035	7.1
7552	Fun with Dick and Jane	12/21/05	35	en	en	100000000	202026112	90	25.159168	5.9
616	The Last Samurai	12/5/03	18,28,10752,36	en	en,ja	140000000	456758981	154	52.341226	7.3
147441	Exodus: Gods and Kings	12/3/14	12,18,28	en	en	140000000	268031828	150	101.599427	5.6
13475	Star Trek	5/6/09	878,28,12	en	en	150000000	385680446	127	73.616808	7.4
557	Spider-Man	5/1/02	14,28	en	en	139000000	821708551	121	82.502566	6.8
82702	How to Train Your Dragon 2	6/12/14	14,28,12,16,35,10751	en	en	145000000	609123048	102	100.21391	7.6
205584	Gods of Egypt	2/25/16	14	en	en	140000000	150680864	127	56.257249	5.3
10048	Stealth	7/28/05	28	en	en,de,ko,ru,es	135000000	76932943	121	17.88953	4.9
13183	Watchmen	3/5/09	28,9648,878	en	en	130000000	185258983	163	64.798873	7
944	Lethal Weapon 4	7/10/98	28,12,35,80,53	en	en,cn,zh	140000000	285444603	127	24.855701	6.3
1927	Hulk	6/19/03	18,28,878	en	en,es	137000000	245360480	138	34.981698	5.3
72559	G.I. Joe: Retaliation	3/26/13	12,28,878,53	en	en	130000000	371876278	110	59.325589	5.4
7364	Sahara	4/6/05	28,12,35,18,9648	en	en,fr,ar	130000000	119269486	124	21.605568	5.7
2114	Final Fantasy: The Spirits Within	7/2/01	12,28,16,14,878,53	en	en	137000000	85131830	106	26.074908	5.9
1771	Captain America: The First Avenger	7/22/11	28,12,878	en	fr,no,en	140000000	370569774	124	74.506246	6.6
36643	The World Is Not Enough	11/8/99	12,28,53	en	en,ru	135000000	361832400	128	39.604363	6
8619	Master and Commander: The Far Side of the World	11/14/03	12	en	fr,pt,en	150000000	212011111	138	36.973031	6.9
50620	The Twilight Saga: Breaking Dawn - Part 2	11/13/12	12,14,18,10749	en	en	120000000	829000000	115	99.687084	6.1
65759	Happy Feet Two	11/17/11	16,35,10751	en	en	130000000	150406466	100	17.7735	5.8
1724	The Incredible Hulk	6/12/08	878,28,12	en	pt,es,en	150000000	163712074	114	62.898336	6.1
267935	The BFG	6/1/16	12,10751,14	en	en	140000000	183345589	120	44.19092	6
281957	The Revenant	12/25/15	37,18,12,53	en	en,fr	135000000	532950503	156	100.635882	7.3
77950	Turbo	7/11/13	16,10751	en	en	135000000	282570682	96	44.765377	6.1
44896	Rango	3/2/11	16,35,10751,37,12	en	en	135000000	245724603	107	29.91353	6.6
270946	Penguins of Madagascar	11/22/14	10751,16,12,35	en	en	132000000	373552094	92	84.366984	6.5
2503	The Bourne Ultimatum	8/3/07	28,18,9648,53	en	en,fr,ar,ru,es	70000000	442824138	115	45.381501	7.3
9502	Kung Fu Panda	6/4/08	12,16,10751,35	en	en	130000000	631744560	90	84.689648	6.9
102899	Ant-Man	7/14/15	878,28,12	en	en	130000000	519311965	117	120.09361	7
101299	The Hunger Games: Catching Fire	11/15/13	12,28,878	en	en	130000000	847423452	146	76.310119	7.4
228161	Home	3/18/15	14,35,16,878,10751	en	en	135000000	368871007	94	63.473086	6.8
74	War of the Worlds	6/28/05	12,53,878	en	en	132000000	591739379	116	48.572726	6.2
8961	Bad Boys II	7/18/03	12,28,35,53,80	en	en,es	130000000	273339556	147	38.068736	6.3
417859	Puss in Boots	10/28/11	28,12,16,10751,14	en	es,en	130000000	554987477	90	20.678787	6.4
27576	Salt	7/21/10	28,9648,53	en	en,ru,ko	110000000	293329073	100	48.829437	6.2
86834	Noah	3/20/14	18,12	en	en	125000000	362637473	139	46.115758	5.6
17578	The Adventures of Tintin	10/25/11	12,16,9648	en	en	130000000	371940071	107	89.938296	6.7
673	Harry Potter and the Prisoner of Azkaban	5/31/04	12,14,10751	en	en	130000000	789804554	141	79.679601	7.7
6972	Australia	11/18/08	18	en	en,ja	130000000	49554002	165	28.840997	6.3
82700	After Earth	5/30/13	878,28,12	en	en	130000000	243843127	100	42.840582	5
10567	Dinosaur	5/19/00	16,10751	en	en	127500000	354248063	82	26.548594	6.2
181533	Night at the Museum: Secret of the Tomb	12/17/14	12,35,14,10751	en	en	127000000	349424282	97	115.597753	6.1
38055	Megamind	10/28/10	16,28,35,10751,878	en	en	130000000	321887208	95	68.757242	6.7
671	Harry Potter and the Philosopher's Stone	11/16/01	12,14,10751	en	en	125000000	976475550	152	109.984351	7.5
49524	R.I.P.D.	7/18/13	14,28,35,80	en	en	130000000	61648500	96	39.448066	5.4
22	Pirates of the Caribbean: The Curse of the Black Pearl	7/9/03	12,14,28	en	en	140000000	655011224	143	271.972889	7.5
131631	The Hunger Games: Mockingjay - Part 1	11/18/14	878,12,53	en	en	125000000	752100229	123	206.227151	6.6
591	The Da Vinci Code	5/17/06	53,9648	en	en,fr,la,es	125000000	767820459	149	45.313197	6.5
172385	Rio 2	3/19/14	16,12,35,10751	en	en,pt	103000000	500188435	102	42.40024	6.3
36658	X2	4/24/03	12,28,878,53	en	en,de,it	110000000	407711549	133	2.871739	6.8
51497	Fast Five	4/20/11	28,53,80	en	en,es,pt,it	125000000	626137675	130	7.255718	7.1
58574	Sherlock Holmes: A Game of Shadows	11/22/11	12,28,80,9648	en	en	125000000	334615000	129	81.499621	7
18823	Clash of the Titans	4/1/10	12,14,28	en	en	125000000	232713139	106	47.686442	5.6
861	Total Recall	6/1/90	28,12,878	en	en	65000000	261317921	113	43.129703	7.1
1911	The 13th Warrior	8/27/99	12,14,28	en	en,no	160000000	61698899	102	27.220157	6.4
49040	The Bourne Legacy	8/8/12	28,53	en	en,ru	130000000	276572938	120	90.33681	6
415	Batman & Robin	6/20/97	28,80,14	en	en	125000000	238207122	125	50.073575	4.2
8871	How the Grinch Stole Christmas	11/17/00	10751,35,14	en	en	123000000	345141403	104	45.419668	6.2
435	The Day After Tomorrow	5/26/04	28,12,878,53	en	en,ja,fr,ar,es	125000000	544272402	124	41.380094	6.2
955	Mission: Impossible II	5/24/00	12,28,53	en	en	125000000	546388105	123	54.931334	5.9
2133	The Perfect Storm	3/15/00	18	en	en	120000000	325756637	130	25.752118	6.2
1979	Fantastic 4: Rise of the Silver Surfer	6/13/07	12,14,28,53	en	en,ja,ar,zh	130000000	289047763	92	60.810723	5.4
87827	Life of Pi	11/20/12	12,18,28	en	zh,en,fr,hi,ja,ta	120000000	609016565	127	51.328145	7.2
1250	Ghost Rider	2/16/07	53,28,14,27	en	en	110000000	228738393	114	46.834704	5.2
324668	Jason Bourne	7/27/16	28,53	en	en	120000000	415484914	123	62.641286	5.9
9471	Charlie's Angels: Full Throttle	6/27/03	28,12,35	en	en,zh,es	120000000	259175788	106	33.616115	5.2
70981	Prometheus	5/30/12	878,12,9648	en	gd,en	130000000	403170142	124	68.889395	6.3
10996	Stuart Little 2	7/19/02	10751,12,16,35	en	en	120000000	169956806	78	27.990284	5.4
68724	Elysium	8/7/13	878,28,18,53	en	en	115000000	286140700	109	67.33767	6.4
2789	The Chronicles of Riddick	6/11/04	28,878	en	en	105000000	115772733	119	27.835436	6.3
97020	RoboCop	1/30/14	28,878	en	en	120000000	242688965	102	66.757869	5.7
7459	Speed Racer	5/9/08	28,10751,878	en	en	120000000	93945766	135	17.060695	5.7
42888	How Do You Know	12/17/10	35,18,10749	en	en	120000000	48668907	121	11.137655	4.9
37834	Knight and Day	6/15/10	28,35	en	en,de,es	117000000	261930431	109	44.906918	5.9
75612	Oblivion	4/10/13	28,878,12,9648	en	en	120000000	286168572	124	67.698004	6.4
1895	Star Wars: Episode III - Revenge of the Sith	5/17/05	878,12,28	en	en	113000000	850000000	140	44.108427	7.1
1894	Star Wars: Episode II - Attack of the Clones	5/15/02	12,28,878	en	en	120000000	649398328	142	43.987061	6.4
585	"Monsters, Inc."	11/1/01	16,35,10751	en	en	115000000	562816256	92	106.815545	7.5
76170	The Wolverine	7/23/13	28,878,12,14	en	en	120000000	415440673	126	15.953444	6.3
1893	Star Wars: Episode I - The Phantom Menace	5/19/99	12,28,878	en	en	115000000	924317558	136	54.035265	6.3
49519	The Croods	3/20/13	12,16,35,10751,14	en	en	135000000	585178928	98	64.183321	6.8
2395	Asterix at the Olympic Games	1/13/08	14,12,35,10751	fr	fr,pt	97250400	132900000	116	20.344364	5
12100	Windtalkers	6/14/02	18,28,36,10752	en	en,ja,nv	115000000	77628265	134	18.714197	5.8
290595	The Huntsman: Winter's War	4/6/16	28,12,18	en	en	115000000	164602163	114	60.467984	6
98566	Teenage Mutant Ninja Turtles	8/7/14	878,28,12,14,35	en	en	125000000	477200000	101	143.350376	5.8
49047	Gravity	9/27/13	878,53,18	en	en	105000000	716392705	91	110.153618	7.3
9619	Dante's Peak	2/7/97	28,12,53	en	en	116000000	178127760	108	16.90444	5.7
308531	Teenage Mutant Ninja Turtles: Out of the Shadows	6/1/16	14,28,12,35	en	en	135000000	245623848	112	39.873791	5.8
166424	Fantastic Four	8/5/15	28,12,878	en	en	120000000	167977596	100	38.126095	4.4
1593	Night at the Museum	10/20/06	28,12,35,10751,14	en	en,it,he	110000000	574480841	108	48.780039	6.3
254128	San Andreas	5/27/15	28,18,53	en	en	110000000	470490832	114	100.412364	6
714	Tomorrow Never Dies	12/11/97	12,28,53	en	de,en,da,zh,cn	110000000	333011068	119	42.887121	6
2024	The Patriot	6/28/00	18,36,10752,28	en	en	110000000	215294342	165	23.657284	6.8
163	Ocean's Twelve	12/9/04	53,80	en	fr,it,nl,zh,en	110000000	362744280	125	76.840712	6.4
787	Mr. & Mrs. Smith	6/7/05	28,35,18,53	en	en,es	110000000	478207520	120	44.635452	6.5
262500	Insurgent	3/18/15	12,878,53	en	en	110000000	295238201	119	103.718387	6.2
2567	The Aviator	12/17/04	18	en	en	116000000	102000000	170	45.616098	7
38745	Gulliver's Travels	12/25/10	35	en	en	112000000	237382724	85	22.845143	4.9
40805	The Green Hornet	1/12/11	28,80,35	en	en,zh	120000000	227817248	119	31.703608	5.5
53182	300: Rise of an Empire	3/5/14	28,10752	en	en	110000000	337580051	102	71.510596	6.1
41513	The Smurfs	7/29/11	16,10751,12,35,14	en	en	110000000	563749323	103	36.65422	5.5
13700	Home on the Range	4/2/04	16,10751	en	zh,en	110000000	103951461	76	19.625972	5.7
262504	Allegiant	3/9/16	12,878	en	en	110000000	179246868	121	86.105615	5.9
39254	Real Steel	9/28/11	28,878,18	en	en	110000000	299268508	127	37.195046	6.6
77931	The Smurfs 2	7/30/13	14,10751,35,16	en	en	105000000	347434178	105	32.473628	5.5
1639	Speed 2: Cruise Control	6/13/97	28,12,53	en	en,pt	160000000	164508066	121	23.336875	4.1
80274	Ender's Game	10/23/13	878,28,12	en	en	110000000	125537191	114	45.94834	6.6
1571	Live Free or Die Hard	6/20/07	28,53	en	en,it,fr	110000000	383531464	128	48.93337	6.4
120	The Lord of the Rings: The Fellowship of the Ring	12/18/01	12,14,28	en	en	93000000	871368364	178	138.049577	8
10204	Around the World in 80 Days	6/16/04	28,12,35	en	de,en,fr,hi,tr,cn	110000000	72178895	120	22.643776	5.7
8489	Ali	12/11/01	18	en	en	107000000	87713825	157	18.866672	6.7
10588	The Cat in the Hat	11/21/03	35,14,10751	en	en	0	0	82	18.251129	4.9
2048	"I, Robot"	7/15/04	28,878	en	en	120000000	347234916	115	95.914473	6.7
1495	Kingdom of Heaven	5/3/05	18,28,12,36,10752	en	ar,en,it,la	130000000	211643158	144	44.490453	6.6
10137	Stuart Little	12/17/99	16,14,10751,35	en	en	133000000	300135367	84	30.475297	5.8
10198	The Princess and the Frog	12/8/09	10749,10751,16,10402	en	fr,en	105000000	267045765	97	62.479574	6.7
286217	The Martian	9/30/15	18,12,878	en	en,zh	108000000	630161890	141	167.93287	7.6
1635	The Island	7/20/05	28,53,878,12	en	en	126000000	162949164	136	37.68056	6.5
24113	Town & Country	4/27/01	35,10749	en	en	90000000	10372291	104	1.004579	3.7
9679	Gone in Sixty Seconds	6/9/00	28,80,53	en	en	90000000	237202299	118	52.995628	6.1
98	Gladiator	5/1/00	28,18,12	en	en	103000000	457640427	155	95.301296	7.9
180	Minority Report	6/20/02	28,53,878,9648	en	en,sv	102000000	358372926	145	65.948959	7.1
